거래 #,타입,날짜 및 시간,신호,가격 USDT,포지션 크기 (수량),포지션 크기 (가치),순손익 KRW,순손익 %,유리한 변동 KRW,유리한 변동 %,불리한 변동 KRW,불리한 변동 %,누적 손익 KRW,누적 손익 %
101,매수 진입,2026-02-23 10:09:00,ICE_L_10294,65459.8,0.004151,271.7236298,-3711.92,-0.93,426.31,0.11,-7702.18,-1.92,81881.94,1.64
102,매수 청산,2026-02-23 14:07:00,ICE_S_20763,64917.5,0.004157,271.7198108,-3133.23,-0.78,1010.98,0.25,-7129.26,-1.78,78948.7,1.58
102,매수 진입,2026-02-23 10:09:00,ICE_L_1875,65364.4,0.004157,271.7198108,-3133.23,-0.78,1010.98,0.25,-7129.26,-1.78,78948.7,1.58
103,매수 청산,2026-02-23 14:07:00,ICE_S_20763,64917.5,0.004159,271.7003997,-2913.62,-0.73,1232.59,0.31,-6911.57,-1.73,76235.04,1.52
103,매수 진입,2026-02-23 10:09:00,ICE_L_7967,65328.3,0.004159,271.7003997,-2913.62,-0.73,1232.59,0.31,-6911.57,-1.73,76235.04,1.52
104,매수 청산,2026-02-23 14:07:00,ICE_S_20763,64917.5,0.004162,271.6874522,-2608.02,-0.65,1541.18,0.39,-6608.86,-1.65,73826.98,1.48
104,매수 진입,2026-02-23 10:09:00,ICE_L_13165,65278.1,0.004162,271.6874522,-2608.02,-0.65,1541.18,0.39,-6608.86,-1.65,73826.98,1.48
105,매수 청산,2026-02-23 14:07:00,ICE_S_20763,64917.5,0.004163,271.710684,-2546.73,-0.64,1603.47,0.40,-6548.52,-1.64,71480.23,1.43
105,매수 진입,2026-02-23 10:10:00,ICE_L_10303,65268,0.004163,271.710684,-2546.73,-0.64,1603.47,0.40,-6548.52,-1.64,71480.23,1.43
106,매수 청산,2026-02-23 14:07:00,ICE_S_20763,64917.5,0.004185,271.727865,-470.79,-0.12,2503.77,0.63,-4493.73,-1.12,71209.44,1.42
106,매수 진입,2026-02-23 10:24:00,ICE_L_10488,64929,0.004185,271.727865,-470.79,-0.12,2503.77,0.63,-4493.73,-1.12,71209.44,1.42
107,매수 청산,2026-02-23 14:07:00,ICE_S_20763,64917.5,0.004188,271.7032008,-147.94,-0.04,867.14,0.22,-4173.76,-1.04,71261.48,1.43
107,매수 진입,2026-02-23 10:46:30,ICE_L_8015,64876.6,0.004188,271.7032008,-147.94,-0.04,867.14,0.22,-4173.76,-1.04,71261.48,1.43
108,매도 청산,2026-02-23 14:29:19,오픈,64985.4,0.004185,271.6797375,-818.41,-0.20,50.15,0.01,-1866.32,-0.47,70243.11,1.40
108,매도 진입,2026-02-23 14:07:00,ICE_S_20763,64917.5,0.004185,271.6797375,-818.41,-0.20,50.15,0.01,-1866.32,-0.47,70243.11,1.40
